Group 1
Group 31
"83055811133";"100000292294899";"200000447536756"
"83055811133";"100000742403784";"200000718158328"

Group 32
"83058025830";"100000646354257";"200000070417835"
"83058025830";"100000893449889";"200000675484751"

Group 33
"83060495839";"100000942586809";"200000838442087"
"83060495839";"100000910075982";"200000759698811"

Group 34
"83065135320";"100000471492980";"200000539073396"
"83065135320";"100000953712275";"200000949461201"

Group 35
"83069482945";"";"200000096295814"
"83069482945";"100000983412571";"200000436150850"

Group 36
"83072883659";"100000018867542";"200000894562022"
"83072883659";"100000851907348";"200000187278265"

Group 37
"83076988367";"100000746241140";""
"83076988367";"100000863820374";"200000723237614"

Group 38
"83077091939";"100000383803774";"200000425124573"
"83077091939";"100000332811629";"200000552138843"

Group 39
"83077670668";"100000803212170";"200000272380252"
"83077670668";"";"200000016430361"

Group 40
"83080031713";"100000964471835";"200000675806748"
"83080031713";"100000705922620";"200000807302682"

Group 41
"83083045451";"100000045255694";"200000500575532"
"83083045451";"100000536264241";"200000098910331"

Group 42
"83086026077";"100000267162658";"200000928381614"
"83086026077";"100000943175842";"200000981349669"

Group 43
"83086241932";"100000393152093";"200000993530856"
"83086241932";"100000476026981";"200000801280832"

Group 44
"83088048246";"100000393265480";""
"83088048246";"100000700915519";"200000000800118"

Group 45
"83088393648";"100000949840251";"200000471583015"
"83088393648";"";"200000326569324"

Group 46
"83089692499";"100000019646042";"200000547871698"
"83089692499";"";"200000585073622"

Group 47
"83091992421";"100000691877002";"200000464846423"
"83091992421";"100000957430203";"200000896584761"

Group 48
"83092604335";"100000833969687";"200000962517509"
"83092604335";"100000508860551";"200000690786681"

Group 49
"83093367330";"100000299698265";"200000115455554"
"83093367330";"100000532070222";"200000762839188"

Group 50
"83093418378";"100000229169903";"200000361154484"
"83093418378";"100000609126708";"200000442471901"

Group 51
"83093989319";"100000126003949";"200000324234471"
"83093989319";"100000988552823";"200000994521589"

Group 52
"83095780031";"100000599220104";"200000313857305"
"83095780031";"100000896392599";"200000529836468"

Group 53
"83096183286";"100000786059211";"200000769062898"
"83096183286";"100000171243118";"200000126545396"

Group 54
"83096378065";"100000444635701";""
"83096378065";"100000933830984";"200000935632564"

Group 55
"83098763294";"100000953734509";""
"83098763294";"100000744771764";"200000242632728"

Group 56
"83100885481";"100000353209847";"200000092346855"
"83100885481";"100000920265806";"200000387420844"

Group 57
"83106311472";"100000687049636";"200000929565932"
"83106311472";"100000229327021";"200000023629686"

Group 58
"83107282740";"";"200000685896675"
"83107282740";"100000853286531";""

Group 59
"83107672202";"100000035984411";""
"83107672202";"";"200000321498122"

Group 60
"83108905470";"100000705513296";"200000900008438"
"83108905470";"100000356600948";"200000721656446"

Group 61
"83109387624";"100000982062371";"200000322373582"
"83109387624";"100000097029437";"200000568390155"

Group 62
"83111758563";"100000855597035";"200000142811360"
"83111758563";"100000057572388";"200000345708442"

Group 63
"83114801096";"100000411059541";"200000898314513"
"83114801096";"100000875063731";"200000119208447"

Group 64
"83115016467";"100000221897849";"200000434409595"
"83115016467";"100000698443983";"200000928937405"

Group 65
"83119160010";"100000627063462";"200000039720396"
"83119160010";"100000103153356";"200000369527815"

Group 66
"83119410839";"";"200000148142285"
"83119410839";"100000891466133";"200000672583840"

Group 67
"83120326541";"100000499886988";"200000717530677"
"83120326541";"";""

Group 68
"83120645719";"100000857188336";"200000558786234"
"83120645719";"100000450755482";"200000530872800"

Group 69
"83130954099";"100000597332801";"200000476944386"
"83130954099";"100000137681650";"200000472682695"

Group 70
"83133644246";"100000366342709";""
"83133644246";"100000020734765";"200000236996194"

Group 71
"83133899049";"100000099480126";"200000897302362"
"83133899049";"100000492863957";"200000143442488"

Group 72
"83134062318";"100000944465059";"200000421513012"
"83134062318";"100000823028434";"200000558653519"

Group 73
"83136768224";"100000924618669";"200000296139259"
"83136768224";"100000978829249";"200000595833497"

Group 74
"83136901112";"100000718702450";""
"83136901112";"100000673937656";"200000578178322"

Group 75
"83140911395";"100000459254684";"200000477758680"
"83140911395";"100000933201008";"200000509515047"

Group 76
"83145768599";"100000875754516";"200000605747511"
"83145768599";"100000819091059";"200000873631658"

Group 77
"83146690075";"100000265413163";"200000268441611"
"83146690075";"100000581471439";"200000701669272"

Group 78
"83146846060";"100000935960322";""
"83146846060";"100000928606619";""

Group 79
"83147087384";"100000961620374";"200000058215316"
"83147087384";"100000393706410";"200000769832854"

Group 80
"83149886390";"100000019926735";"200000051033542"
"83149886390";"100000319806932";"200000497832606"

Group 81
"83152838632";"100000219113484";"200000200204606"
"83152838632";"100000917083909";"200000382750868"

Group 82
"83158693442";"100000801370989";"200000591599538"
"83158693442";"100000091917492";""

Group 83
"83160817058";"100000934110927";"200000220671994"
"83160817058";"";"200000056903490"

Group 84
"83163927305";"100000743335185";"200000808685683"
"83163927305";"100000830609510";""

Group 85
"83169100034";"100000277771042";"200000569218287"
"83169100034";"100000907614628";""

Group 86
"83170006468";"100000045204609";"200000161430269"
"83170006468";"100000048126083";"200000919353066"

Group 87
"83183713640";"100000913209901";"200000478039018"
"83183713640";"";"200000934892900"

Group 88
"83183739922";"100000586431200";"200000943180497"
"83183739922";"100000199865008";"200000170983664"

Group 89
"83183865869";"100000930238808";"200000335948206"
"83183865869";"100000130596149";"200000990444833"

Group 90
"83184062138";"100000368325730";"200000520888337"
"83184062138";"100000438422256";"200000575019231"

Group 91
"83184156282";"100000557802557";"200000501616947"
"83184156282";"100000718605875";"200000777698076"

Group 92
"83185721002";"";"200000297114271"
"83185721002";"100000418569983";"200000146028088"

Group 93
"83188378974";"100000924365625";"200000288582358"
"83188378974";"100000049838493";"200000519400763"

Group 94
"83189927725";"100000651629464";"200000293231371"
"83189927725";"100000242545973";""

Group 95
"83190241083";"100000800939991";"200000184763618"
"83190241083";"100000698343501";"200000399801099"

Group 96
"83191290426";"100000037223320";""
"83191290426";"100000204828601";"200000547013531"

Group 97
"83192988350";"100000244009385";"200000480422060"
"83192988350";"100000226437541";"200000881630912"

Group 98
"83194034542";"100000561192736";"200000665584280"
"83194034542";"";"200000975139039"

Group 99
"83196887333";"100000760834070";"200000257023355"
"83196887333";"100000946816505";"200000285432597"

Group 100
"83197645162";"100000357518494";"200000738354575"
"83197645162";"100000035133026";"200000850417688"

Group 101
"83200397606";"100000664193500";"200000468301856"
"83200397606";"100000513573807";"200000763957801"

Group 102
"83202203548";"100000231812193";"200000189301414"
"83202203548";"100000784838832";"200000605152825"

Group 103
"83204515294";"100000405475643";"200000285457161"
"83204515294";"100000116231673";"200000583282283"

Group 104
"83208100269";"100000905110541";""
"83208100269";"100000277736466";""

Group 105
"83211069683";"100000148458619";"200000973405315"
"83211069683";"100000159765836";"200000285755655"

Group 106
"83213131236";"100000946609541";"200000604937262"
"83213131236";"100000102862013";"200000289857278"

Group 107
"83215735644";"100000534812896";"200000478496693"
"83215735644";"100000427598733";"200000605539963"

Group 108
"83216947836";"100000323031343";"200000503878600"
"83216947836";"100000028080376";"200000085078250"

Group 109
"83217367132";"100000520483972";"200000415301029"
"83217367132";"100000041242198";"200000311122567"

Group 110
"83220873151";"";"200000583957817"
"83220873151";"";"200000957270048"

Group 111
"83225127202";"";"200000466628987"
"83225127202";"100000392508955";"200000533610832"

Group 112
"83226086551";"100000206433519";"200000210467330"
"83226086551";"100000447264195";"200000989481995"

Group 113
"83228176327";"100000341564561";""
"83228176327";"100000514842992";"200000436118841"

Group 114
"83228380837";"100000989516850";"200000230559323"
"83228380837";"100000920115659";"200000940528598"

Group 115
"83229750068";"100000419334737";"200000831552127"
"83229750068";"100000928453686";"200000670936947"

Group 116
"83233918646";"100000628811235";"200000472766508"
"83233918646";"100000826969582";"200000617216908"

Group 117
"83236694498";"100000471545955";"200000312485015"
"83236694498";"100000268853397";"200000066178899"

Group 118
"83240634465";"100000177856280";""
"83240634465";"100000300313228";"200000634137657"

Group 119
"83241262965";"100000724908891";"200000747249949"
"83241262965";"100000783914923";"200000871984211"

Group 120
"83244630612";"100000495038504";""
"83244630612";"";"200000668175824"

Group 121
"83253201336";"100000810023701";""
"83253201336";"100000938175969";"200000201806347"

Group 122
"83255808490";"100000148310686";"200000174668861"
"83255808490";"100000915245899";""

Group 123
"83256395138";"100000896633041";"200000835962673"
"83256395138";"100000705749208";"200000666467327"

Group 124
"83257566878";"100000584888783";"200000350783801"
"83257566878";"100000464783683";"200000471589939"

Group 125
"83262460483";"100000638520283";"200000038323752"
"83262460483";"100000742219889";"200000570182650"

Group 126
"83262670476";"100000305107160";"200000816271141"
"83262670476";"100000389617593";"200000537629822"

Group 127
"83265129310";"100000415765913";"200000375872208"
"83265129310";"100000449968437";""

Group 128
"83270087852";"100000234726083";"200000782802378"
"83270087852";"100000825636389";"200000868328086"

Group 129
"83271995934";"100000202996383";"200000492078665"
"83271995934";"100000583497273";"200000869081920"

Group 130
"83275185100";"100000652914266";"200000688084765"
"83275185100";"100000834707493";"200000420484248"

Group 131
"83275804496";"100000877051323";"200000557286757"
"83275804496";"100000610601661";""

Group 132
"83276755422";"100000517433372";""
"83276755422";"100000537058512";"200000606430570"

Group 133
"83283107275";"100000259612240";"200000245739749"
"83283107275";"100000149943983";"200000089230833"

Group 134
"83283397483";"100000262650402";"200000384595478"
"83283397483";"100000693663413";"200000467522762"

Group 135
"83283713287";"100000449405547";"200000748318402"
"83283713287";"100000672008786";"200000741522260"

Group 136
"83283874891";"100000801347599";"200000854665915"
"83283874891";"100000978349113";"200000006097204"

Group 137
"83285509070";"100000930338947";"200000933613652"
"83285509070";"100000549756154";"200000087590263"

Group 138
"83290222778";"100000401802737";"200000680150302"
"83290222778";"100000892430574";"200000214641450"

Group 139
"83290366375";"100000687532714";""
"83290366375";"100000988703372";"200000610934545"

Group 140
"83290697632";"100000351775819";""
"83290697632";"100000911698674";"200000611395763"

Group 141
"83292357537";"100000241598372";""
"83292357537";"100000659247424";""

Group 142
"83295916414";"100000910366640";"200000542268424"
"83295916414";"100000632632594";"200000191428746"

Group 143
"83298330316";"100000174811469";"200000733542757"
"83298330316";"100000910007155";""

Group 144
"83303950425";"100000044142268";"200000053406941"
"83303950425";"";"200000977169167"

Group 145
"83304401117";"100000689013970";"200000943102284"
"83304401117";"100000102083003";"200000231570918"

Group 146
"83306239347";"100000585413725";"200000683248068"
"83306239347";"100000686024021";"200000605404370"

Group 147
"83306642353";"100000957896487";"200000847752633"
"83306642353";"100000115225664";"200000718019994"

Group 148
"83307389759";"100000630672824";"200000095969815"
"83307389759";"100000369507183";"200000275388940"

Group 149
"83308166282";"100000747422787";"200000230301471"
"83308166282";"100000135398725";"200000767834894"

Group 150
"83308192352";"100000254233183";"200000101755571"
"83308192352";"100000490614706";""

Group 151
"83310565267";"100000984446814";"200000520382163"
"83310565267";"100000047854910";"200000149237852"

Group 152
"83312199440";"100000291111401";""
"83312199440";"100000486455502";"200000808692190"

Group 153
"83315058359";"100000723966752";""
"83315058359";"";"200000673502652"

Group 154
"83316683183";"100000017680272";""
"83316683183";"";"200000894828527"

Group 155
"83317558431";"100000084463863";"200000481552876"
"83317558431";"100000461983196";"200000415246541"

Group 156
"83317583493";"100000445349727";"200000597273373"
"83317583493";"100000620680223";""

Group 157
"83319730236";"100000018889986";"200000127281811"
"83319730236";"100000197570152";"200000808000047"

Group 158
"83324431283";"100000456761459";"200000594045919"
"83324431283";"100000938027259";"200000403817523"

Group 159
"83326783392";"100000957760735";"200000554080293"
"83326783392";"100000316327761";"200000102257026"

Group 160
"83327692341";"100000884498146";"200000011937582"
"83327692341";"100000873885366";""

Group 161
"83333277363";"100000502708736";"200000578905845"
"83333277363";"100000191995828";"200000686016453"

Group 162
"83333968311";"100000068391149";"200000268173945"
"83333968311";"100000359844589";"200000889330045"

Group 163
"83335033330";"100000893247602";""
"83335033330";"100000063085145";"200000234726247"

Group 164
"83340248309";"100000943738108";""
"83340248309";"100000638067437";"200000093044980"

Group 165
"83340474405";"";"200000618742944"
"83340474405";"100000475294330";"200000841487584"

Group 166
"83342706762";"100000637652961";"200000802959403"
"83342706762";"100000142445283";"200000027260999"

Group 167
"83342839093";"100000020133913";"200000974937874"
"83342839093";"100000919367786";"200000027520735"

Group 168
"83343083738";"100000575066029";"200000133920163"
"83343083738";"100000757469841";"200000901532639"

Group 169
"83346716954";"100000345051502";"200000335125547"
"83346716954";"100000455964983";"200000425876803"

Group 170
"83352306860";"100000488352213";"200000397400540"
"83352306860";"100000475557232";"200000154476477"

Group 171
"83353400915";"100000674446294";""
"83353400915";"100000766230602";"200000223221733"

Group 172
"83353742551";"100000490258632";"200000040350570"
"83353742551";"100000884905553";"200000561129018"

Group 173
"83354054837";"100000909576106";"200000236930665"
"83354054837";"100000303874004";"200000024705826"

Group 174
"83355321342";"100000302972134";"200000415953598"
"83355321342";"100000386116856";"200000299133001"

Group 175
"83356573134";"100000324787592";"200000319176028"
"83356573134";"100000192201194";""

Group 176
"83357567312";"100000577481667";"200000862919458"
"83357567312";"100000153183385";"200000715206835"

Group 177
"83361111777";"100000042663297";"200000012740020"
"83361111777";"100000880872910";""

Group 178
"83362139029";"100000126570024";"200000192867076"
"83362139029";"100000731099627";"200000072865345"

Group 179
"83364568625";"100000865246893";"200000452039059"
"83364568625";"100000654417543";"200000908864835"

Group 180
"83368218183";"";"200000153904388"
"83368218183";"100000707534400";"200000583911270"

Group 181
"83370371650";"100000230758377";"200000484842849"
"83370371650";"100000534274298";"200000644836620"

Group 182
"83378331889";"100000758763313";""
"83378331889";"100000275071712";"200000134408640"

Group 183
"83380641492";"100000034712255";"200000187862345"
"83380641492";"100000048714119";"200000233960469"

Group 184
"83383232693";"100000035407315";"200000815313599"
"83383232693";"100000020068692";"200000581082341"

Group 185
"83384885827";"100000978263219";"200000019226543"
"83384885827";"100000092746012";"200000326383437"

Group 186
"83389468382";"100000977234751";"200000833976832"
"83389468382";"100000805178599";"200000776562550"

Group 187
"83391962620";"100000425889946";"200000077647563"
"83391962620";"100000577056148";"200000349112217"

Group 188
"83393091480";"100000782145445";"200000664320312"
"83393091480";"100000683137455";"200000673161936"

Group 189
"83396058593";"100000197607075";"200000636806485"
"83396058593";"100000184060808";"200000419137381"

Group 190
"83396787457";"100000946071282";"200000101596169"
"83396787457";"100000491411551";"200000239813484"

Group 191
"83397006098";"100000838301965";"200000692542537"
"83397006098";"100000027313181";"200000446199883"

Group 192
"83397239407";"100000938548587";"200000660118943"
"83397239407";"100000722671452";"200000886567599"

Group 193
"83400066880";"100000969126841";"200000453228284"
"83400066880";"100000474269837";"200000622727407"

Group 194
"83403927438";"100000396636925";"200000059432682"
"83403927438";"100000422774716";"200000221571978"

Group 195
"83404519740";"100000808561638";"200000409316224"
"83404519740";"100000654321802";"200000145151472"

Group 196
"83413683948";"100000584100683";"200000028919548"
"83413683948";"100000953083657";""

Group 197
"83415476689";"100000642232460";"200000633278068"
"83415476689";"100000732759851";"200000839032513"

Group 198
"83416008564";"100000121251735";"200000573674352"
"83416008564";"100000411324425";"200000083540018"

Group 199
"83417344727";"100000572984476";"200000957039464"
"83417344727";"100000141118066";"200000313363681"

Group 200
"83422047340";"100000563783855";"200000764701105"
"83422047340";"100000689840327";""

Group 201
"83422857448";"100000494650108";"200000431032702"
"83422857448";"100000363214343";"200000333521375"

Group 202
"83436130258";"100000888457591";"200000402810202"
"83436130258";"100000272688596";"200000583197561"

Group 203
"83439748483";"100000954321970";"200000984172571"
"83439748483";"100000008864650";"200000988313186"

Group 204
"83441714987";"100000765326439";"200000838607210"
"83441714987";"100000894776009";"200000037312321"

Group 205
"83444718050";"100000360725510";"200000838335971"
"83444718050";"100000347811754";"200000262423054"

Group 206
"83450830481";"100000904226239";"200000863903607"
"83450830481";"100000608567016";"200000058494603"

Group 207
"83451837245";"100000272831563";""
"83451837245";"100000926090898";""

Group 208
"83453567406";"";"200000107822690"
"83453567406";"";"200000489786174"

Group 209
"83454556194";"";"200000524670336"
"83454556194";"100000451898436";"200000174981938"

Group 210
"83455554906";"100000611605508";""
"83455554906";"100000312329838";""

Group 211
"83457596050";"100000035909674";""
"83457596050";"100000149473183";"200000175748904"

Group 212
"83458183907";"100000954224194";"200000608398693"
"83458183907";"100000334594737";"200000226703102"

Group 213
"83468974142";"100000221532089";""
"83468974142";"100000908096441";"200000085136082"

Group 214
"83468981700";"100000913605357";"200000236093743"
"83468981700";"100000317844418";"200000958428468"

Group 215
"83469238004";"100000408383094";"200000109160259"
"83469238004";"100000268356490";"200000630430751"

Group 216
"83469730946";"100000134280076";"200000565550642"
"83469730946";"100000921194698";"200000088140720"

Group 217
"83472838333";"100000905756089";"200000593245337"
"83472838333";"100000436580585";"200000760163337"

Group 218
"83474178007";"";""
"83474178007";"100000861248443";"200000138364384"

Group 219
"83476174460";"100000680852639";"200000228936252"
"83476174460";"100000829328458";"200000095217772"

Group 220
"83478009965";"100000185151832";""
"83478009965";"100000390387220";"200000228731271"

Group 221
"83480934851";"100000480783120";"200000883341552"
"83480934851";"100000535762055";"200000898788532"

Group 222
"83482842283";"100000718726422";"200000936989855"
"83482842283";"100000613117883";"200000194624489"

Group 223
"83483207629";"100000843268904";"200000057629877"
"83483207629";"100000548633983";"200000675765206"

Group 224
"83483354580";"100000744917025";"200000872454663"
"83483354580";"100000435471495";"200000147192024"

Group 225
"83483692276";"100000411133429";"200000058764573"
"83483692276";"";"200000683273635"

Group 226
"83486473207";"100000229219833";"200000538298994"
"83486473207";"100000434314396";"200000873247697"

Group 227
"83488249598";"100000528088509";"200000561703575"
"83488249598";"100000275251926";"200000668040656"

Group 228
"83489250851";"100000422355886";"200000838202622"
"83489250851";"100000692905708";"200000616887454"

Group 229
"83490323361";"100000392709389";"200000929174615"
"83490323361";"100000711192503";"200000020720618"

Group 230
"83491870375";"100000807239310";"200000210175652"
"83491870375";"100000174665594";"200000303097070"

Group 231
"83492716832";"100000932683401";"200000120744766"
"83492716832";"100000535605073";"200000807529447"

Group 232
"83494829855";"100000375549172";"200000780647181"
"83494829855";"100000769406816";"200000556715977"

Group 233
"83495369960";"100000840437655";"200000858060895"
"83495369960";"100000086111848";"200000873341870"

Group 234
"83495422449";"100000983264581";"200000292323691"
"83495422449";"";"200000186148549"

Group 235
"83495738267";"100000174000570";""
"83495738267";"100000875723318";"200000340781894"

Group 236
"83499153815";"100000818128834";"200000857400220"
"83499153815";"";"200000102497745"

Group 237
"83500585527";"100000663420751";"200000081665547"
"83500585527";"100000113220345";"200000217876511"

Group 238
"83503374650";"100000462503597";"200000786430060"
"83503374650";"100000717415983";"200000605408048"

Group 239
"83504831938";"100000605139467";"200000303242343"
"83504831938";"";"200000059346249"

Group 240
"83504967783";"100000120280264";"200000585786588"
"83504967783";"100000847836423";"200000102901501"

Group 241
"83505670661";"100000214514326";"200000962861193"
"83505670661";"100000000295848";""

Group 242
"83507124354";"100000167162405";"200000280426555"
"83507124354";"100000266825364";"200000686337044"

Group 243
"83508010222";"100000421320333";""
"83508010222";"100000589675115";"200000515866604"

Group 244
"83509263849";"100000219439274";"200000634371758"
"83509263849";"100000613482363";"200000623828648"

Group 245
"83511351854";"100000161993098";"200000590897174"
"83511351854";"100000041949583";"200000004068905"

Group 246
"83513114209";"100000700134875";"200000438148385"
"83513114209";"100000127468016";"200000855871321"

Group 247
"83513568119";"100000026083389";"200000719238557"
"83513568119";"100000228437690";"200000181088337"

Group 248
"83515832108";"100000598043854";"200000054063051"
"83515832108";"";"200000166940057"

Group 249
"83518267538";"100000494342996";"200000882843809"
"83518267538";"100000431160730";"200000402260233"

Group 250
"83522155448";"100000844774455";"200000302730511"
"83522155448";"100000045633662";"200000261299082"

Group 251
"83525376897";"";"200000523550487"
"83525376897";"100000814468373";"200000389511778"

Group 252
"83526380732";"100000833681891";"200000065013858"
"83526380732";"100000867686133";"200000043181226"

Group 253
"83528836089";"";"200000332153053"
"83528836089";"100000661811011";"200000655509331"

Group 254
"83529253673";"100000315596921";""
"83529253673";"100000083323249";"200000785321045"

Group 255
"83529757364";"100000139827484";"200000245919609"
"83529757364";"100000343788363";"200000971331536"

Group 256
"83531157394";"";"200000004699143"
"83531157394";"";"200000831691190"

Group 257
"83536346721";"100000363391374";"200000526121832"
"83536346721";"100000834575704";"200000856805056"

Group 258
"83538116208";"100000578834537";"200000577015816"
"83538116208";"100000845475259";"200000538320541"

Group 259
"83538895890";"100000897240850";"200000085771769"
"83538895890";"100000619969502";"200000519634383"

Group 260
"83540543557";"100000286326946";"200000918067542"
"83540543557";"100000359129694";"200000913962197"

Group 261
"83544124177";"100000309692603";"200000482369989"
"83544124177";"100000126264439";"200000172653141"

Group 262
"83545873218";"100000381774266";"200000259483666"
"83545873218";"100000362335512";"200000854732668"

Group 263
"83547822721";"100000611516344";"200000672229445"
"83547822721";"100000827883623";"200000925403313"

Group 264
"83548469398";"100000392658105";"200000220429575"
"83548469398";"100000827428382";"200000256819874"

Group 265
"83550208400";"100000325621335";"200000848550134"
"83550208400";"100000066170439";"200000599151778"

Group 266
"83551438341";"100000907683146";"200000504168436"
"83551438341";"100000831751933";"200000171754670"

Group 267
"83554410716";"100000570886069";""
"83554410716";"100000820693965";"200000778915883"

Group 268
"83555608347";"";"200000209893153"
"83555608347";"100000140629843";"200000713494150"

Group 269
"83555677064";"100000362904055";"200000125612132"
"83555677064";"100000274238039";"200000021738520"

Group 270
"83561910973";"100000757360171";"200000219805350"
"83561910973";"100000470049953";"200000820423420"

Group 271
"83573049867";"100000386788855";"200000135548616"
"83573049867";"100000663203459";""

Group 272
"83573055330";"100000628024067";"200000893919911"
"83573055330";"100000111777245";"200000530278335"

Group 273
"83574628658";"100000866075273";"200000057729194"
"83574628658";"100000016175537";"200000092393055"

Group 274
"83576850975";"100000182596667";"200000778354192"
"83576850975";"100000100173438";"200000266748473"

Group 275
"83578442812";"100000437255621";"200000665249121"
"83578442812";"100000602593180";"200000043185967"

Group 276
"83582113638";"100000764181265";"200000219425058"
"83582113638";"100000812380134";"200000283151036"

Group 277
"83582329583";"100000149810143";"200000657612555"
"83582329583";"100000603004719";"200000542063473"

Group 278
"83582411096";"100000078774358";"200000216378947"
"83582411096";"100000255435714";"200000395971544"

Group 279
"83583472569";"100000272416953";""
"83583472569";"100000238258492";"200000682142393"

Group 280
"83583777097";"100000308253243";"200000561983565"
"83583777097";"100000150729925";"200000874284455"

Group 281
"83584381977";"100000128320052";"200000750407117"
"83584381977";"100000141606292";""

Group 282
"83588317520";"100000450359936";"200000074056062"
"83588317520";"100000742196880";"200000998835177"

Group 283
"83597619959";"100000601267486";"200000030788410"
"83597619959";"100000205645204";"200000215620891"

Group 284
"83602249662";"100000441566046";"200000973147735"
"83602249662";"100000113687626";"200000178271441"

Group 285
"83603938802";"";"200000893072628"
"83603938802";"100000202839188";""

Group 286
"83606981385";"100000751556918";""
"83606981385";"";"200000990173686"

Group 287
"83614734350";"100000649776227";"200000756688254"
"83614734350";"100000656780253";"200000319922510"

Group 288
"83615065207";"100000246446940";"200000907012722"
"83615065207";"100000226737700";"200000090540925"

Group 289
"83618185464";"100000740888935";"200000461385956"
"83618185464";"100000696835456";"200000776647238"

Group 290
"83620564683";"100000198722920";"200000744208073"
"83620564683";"100000076430873";"200000233165560"

Group 291
"83620932256";"";"200000430778822"
"83620932256";"100000118787693";"200000126237325"

Group 292
"83624844830";"100000958185528";"200000302083127"
"83624844830";"100000374966149";"200000243899540"

Group 293
"83628956487";"100000448373057";"200000980248007"
"83628956487";"100000687782613";"200000709088203"

Group 294
"83629776518";"100000648339851";""
"83629776518";"";"200000845963780"

Group 295
"83636497402";"100000062985445";"200000912807237"
"83636497402";"100000552045492";"200000906425618"

Group 296
"83638883626";"100000214843967";"200000251842608"
"83638883626";"100000072581969";"200000328182838"

Group 297
"83641110702";"100000807089930";""
"83641110702";"100000519081012";"200000114254517"

Group 298
"83641839120";"100000824113613";"200000177113105"
"83641839120";"100000687142162";"200000123877482"

Group 299
"83642556281";"100000450883300";"200000534813903"
"83642556281";"100000502445098";"200000568636530"

Group 300
"83643968323";"100000504238676";""
"83643968323";"100000081188858";"200000668451995"

Group 301
"83648315197";"100000535940485";"200000270346825"
"83648315197";"100000683499161";"200000986867193"

Group 302
"83648357282";"100000683477592";"200000197698767"
"83648357282";"";"200000101201427"

Group 303
"83648376253";"100000891559015";"200000572629969"
"83648376253";"100000492091419";"200000208766442"

Group 304
"83649359305";"100000394656749";"200000483098789"
